1360 3.94634e-11 3.60543 1.69005 -0.766442
1380 4.17048e-11 2.98706 1.40018 -0.194334
1400 3.90708e-11 3.07257 1.44027 -0.276344
1420 4.25681e-11 3.34966 1.57015 -0.534535
1440 4.05845e-11 3.37107 1.58019 -0.556012
1460 4.3592e-11 3.1054 1.45566 -0.319277
1480 4.30068e-11 3.32601 1.55907 -0.518586
1500 4.08694e-11 3.31298 1.55296 -0.531884
1520 4.39367e-11 3.2382 1.5179 -0.461488
1540 5.04547e-11 3.07739 1.44253 -0.313762
1560 4.77747e-11 3.23536 1.51657 -0.463415
1580 5.02815e-11 3.17086 1.48634 -0.411408
1600 5.74237e-11 3.11498 1.46014 -0.36091
1620 5.57432e-11 3.21708 1.50801 -0.45468
1640 5.46579e-11 3.38655 1.58745 -0.612064
1660 5.60028e-11 3.39908 1.59332 -0.624483
1680 5.04919e-11 3.17045 1.48615 -0.411537
1700 4.65144e-11 3.37809 1.58348 -0.601306
1720 4.40029e-11 3.42091 1.60355 -0.641119
1740 5.44519e-11 3.0378 1.42397 -0.283684
1760 5.72762e-11 3.18152 1.49134 -0.401403
1780 5.74778e-11 3.16528 1.48372 -0.382856
1800 6.04816e-11 3.07476 1.44129 -0.304558
1820 6.29675e-11 3.43021 1.60791 -0.641898
1840 6.48439e-11 3.28503 1.53986 -0.500084
1860 6.80854e-11 3.35668 1.57345 -0.565883
1880 7.32673e-11 3.24485 1.52102 -0.467231
1900 7.04142e-11 3.38604 1.5872 -0.597805
1920 7.00186e-11 3.28177 1.53833 -0.503049
1940 6.79455e-11 3.39491 1.59136 -0.609201
1960 6.74987e-11 3.39924 1.59339 -0.611453
1980 6.85935e-11 3.51049 1.64554 -0.694147
2000 6.7201e-11 3.53359 1.65637 -0.71692
2020 6.89821e-11 3.3726 1.58091 -0.566419
2040 6.65196e-11 3.23315 1.51554 -0.448806
2060 6.02994e-11 3.37916 1.58398 -0.574567
2080 6.02933e-11 3.24712 1.52209 -0.443358
2100 5.72724e-11 3.26715 1.53147 -0.469466
2120 5.58655e-11 3.16762 1.48482 -0.370626
2140 5.51931e-11 3.5223 1.65108 -0.702948
2160 5.47283e-11 3.54736 1.66283 -0.728832
2180 5.30569e-11 3.11837 1.46174 -0.321428
2200 5.34421e-11 3.35306 1.57175 -0.540499
2220 5.57949e-11 3.34344 1.56724 -0.534448
2240 5.45221e-11 3.39052 1.58931 -0.584197
2260 5.0385e-11 3.30689 1.5501 -0.500771
2280 5.21224e-11 2.87592 1.34809 -0.107059
2300 5.43257e-11 3.34365 1.56734 -0.543262
2320 6.10541e-11 3.40116 1.5943 -0.5894
2340 5.31632e-11 3.49469 1.63814 -0.6796
2360 5.70895e-11 2.96834 1.39141 -0.183385
2380 5.42929e-11 3.21486 1.50696 -0.420036
2400 5.63538e-11 3.26334 1.52969 -0.466296
2420 5.12334e-11 3.36307 1.57644 -0.559306
2440 5.27683e-11 3.37342 1.58129 -0.568962
2460 5.32803e-11 3.35963 1.57483 -0.555754
2480 5.0509e-11 3.51821 1.64916 -0.703212
2500 4.63148e-11 3.49531 1.63843 -0.683582
2520 4.7659e-11 3.00889 1.41042 -0.224815
2540 5.13122e-11 3.02695 1.41888 -0.240331
2560 5.11797e-11 3.3686 1.57903 -0.571084
2580 5.02083e-11 3.26456 1.53026 -0.47337
2600 5.82843e-11 3.3234 1.55784 -0.525107
2620 6.26487e-11 3.08961 1.44825 -0.304517
2640 6.04358e-11 3.21417 1.50664 -0.42224
2660 5.84191e-11 3.21694 1.50794 -0.424186
2680 5.69393e-11 3.38885 1.58852 -0.583453
2700 5.50613e-11 3.34918 1.56993 -0.547047
2720 5.5194e-11 3.12909 1.46676 -0.336781
2740 6.02778e-11 3.1602 1.48135 -0.402231
2760 6.16085e-11 3.12147 1.46319 -0.351667
2780 6.29593e-11 3.39723 1.59245 -0.614623
2800 6.53032e-11 2.85867 1.34 -0.0988803
2820 6.48357e-11 3.32579 1.55896 -0.544985
2840 6.80893e-11 3.57833 1.67734 -0.788917
2860 6.39492e-11 3.36746 1.5785 -0.594194
2880 6.12006e-11 3.11856 1.46182 -0.354183
2900 6.76766e-11 3.19994 1.49997 -0.431188
2920 6.81483e-11 3.28296 1.53889 -0.508885
2940 6.74894e-11 3.1236 1.46419 -0.361536
2960 6.39731e-11 3.34953 1.57009 -0.571799
2980 6.79641e-11 3.24805 1.52252 -0.48199
3000 6.98891e-11 3.37186 1.58056 -0.600887
3020 6.45973e-11 2.90273 1.36066 -0.150295
3040 6.62101e-11 3.11033 1.45797 -0.346441
3060 6.61458e-11 2.72914 1.27928 0.000402832
3080 5.84836e-11 3.45661 1.62029 -0.664144
3100 5.63061e-11 3.1625 1.48242 -0.389725
3120 5.16056e-11 3.0997 1.45298 -0.332844
3140 4.76285e-11 2.84487 1.33353 -0.0955758
3160 4.90441e-11 3.33093 1.56138 -0.552652
3180 4.53039e-11 3.35315 1.57179 -0.570335
3200 4.50961e-11 2.84241 1.33238 -0.103337
3220 5.35178e-11 2.78545 1.30568 -0.0245622
3240 5.51958e-11 3.20726 1.5034 -0.427383
3260 5.93625e-11 2.79978 1.3124 -0.0398601
3280 6.1441e-11 2.25483 1.05695 0.49795
3300 5.38852e-11 3.33424 1.56292 -0.52676
3320 5.09133e-11 3.27308 1.53426 -0.474255
3340 4.85586e-11 3.13401 1.46907 -0.343295
3360 5.18905e-11 3.02829 1.41951 -0.248942
3380 5.49824e-11 3.24243 1.51989 -0.452857
3400 5.54954e-11 3.27748 1.53632 -0.487298
3420 5.65399e-11 3.37383 1.58148 -0.586008
3440 6.04053e-11 3.35043 1.57052 -0.559815
3460 6.78076e-11 3.32914 1.56053 -0.540149
3480 6.13646e-11 3.16928 1.4856 -0.401902
3500 6.25382e-11 3.27583 1.53555 -0.490892
3520 6.46192e-11 2.97345 1.3938 -0.208819
3540 6.51095e-11 3.19103 1.4958 -0.411141
3560 6.56164e-11 3.0919 1.44933 -0.31826
3580 6.80417e-11 3.19997 1.49999 -0.422049
3600 6.49747e-11 3.20823 1.50386 -0.434463
3620 6.42116e-11 3.45996 1.62186 -0.662993
3640 6.74815e-11 2.98249 1.39804 -0.216822
3660 6.99396e-11 3.40619 1.59665 -0.61109
3680 6.10078e-11 3.31026 1.55168 -0.528058
3700 6.09702e-11 3.15981 1.48116 -0.382641
3720 5.60052e-11 3.32604 1.55908 -0.539606
3740 6.48683e-11 3.36135 1.57563 -0.573237
3760 6.01132e-11 3.5526 1.66528 -0.75105
3780 5.6581e-11 3.33517 1.56336 -0.544483
3800 6.26706e-11 3.2256 1.512 -0.44401
3820 6.30907e-11 3.35226 1.57137 -0.551316
3840 6.3658e-11 3.29541 1.54472 -0.499264
3860 6.69869e-11 3.25684 1.52664 -0.468095
3880 6.34468e-11 3.30678 1.55005 -0.496498
3900 5.75788e-11 3.43149 1.60851 -0.612551
3920 5.30623e-11 2.96206 1.38847 -0.176313
3940 5.41245e-11 3.5178 1.64897 -0.700776
3960 5.23685e-11 3.36305 1.57643 -0.559291
3980 5.34122e-11 3.2663 1.53108 -0.48439
4000 5.18579e-11 3.29025 1.54231 -0.489746
4020 5.30078e-11 3.19885 1.49946 -0.40516
4040 5.75582e-11 3.40681 1.59694 -0.603602
4060 6.09974e-11 3.33793 1.56465 -0.523714
4080 6.07198e-11 3.36596 1.5778 -0.551527
4100 6.22319e-11 3.294 1.54406 -0.482503
4120 6.13234e-11 3.44505 1.61487 -0.629854
4140 5.34724e-11 2.90844 1.36333 -0.120212
4160 5.28429e-11 3.39464 1.59124 -0.581413
4180 5.48631e-11 2.89632 1.35765 -0.144736
4200 6.38881e-11 3.27406 1.53472 -0.459508
4220 6.70384e-11 3.34972 1.57018 -0.533472
4240 7.11126e-11 3.0924 1.44956 -0.291594
4260 6.83604e-11 3.29828 1.54607 -0.48746
4280 6.98369e-11 3.28293 1.53887 -0.473191
4300 7.5352e-11 3.44981 1.6171 -0.631077
4320 7.71724e-11 3.34103 1.56611 -0.539285
4340 8.21712e-11 3.11752 1.46134 -0.316063
4360 8.42457e-11 3.42032 1.60327 -0.601384
4380 9.07824e-11 3.31994 1.55622 -0.512408
4400 9.39395e-11 3.27409 1.53473 -0.467052
4420 8.94513e-11 3.41882 1.60257 -0.603785
4440 8.91621e-11 3.16844 1.48521 -0.380999
4460 8.55436e-11 3.36918 1.5793 -0.560277
4480 8.22961e-11 3.17102 1.48642 -0.374955
4500 7.91361e-11 3.08322 1.44526 -0.290963
4520 8.57205e-11 3.25929 1.52779 -0.456666
4540 9.35454e-11 3.22069 1.5097 -0.428048
4560 9.48418e-11 3.28339 1.53909 -0.474651
4580 9.93429e-11 3.51372 1.64705 -0.690687
4600 1.02924e-10 2.84576 1.33395 -0.057187
4620 1.045e-10 3.12094 1.46294 -0.313479
4640 1.04432e-10 3.37606 1.58253 -0.558462
4660 9.61496e-11 3.45505 1.61956 -0.630911
4680 1.03785e-10 3.31865 1.55562 -0.500767
4700 1.01926e-10 3.4693 1.62624 -0.641391
4720 1.01647e-10 3.42391 1.60496 -0.60784
4740 1.02078e-10 3.52501 1.65235 -0.704399
4760 1.01192e-10 3.33462 1.5631 -0.52549
4780 1.02903e-10 3.10681 1.45632 -0.313445
4800 1.0041e-10 3.2658 1.53084 -0.464993
4820 1.00439e-10 3.39243 1.5902 -0.585619
4840 9.8331e-11 3.33512 1.56334 -0.542479
4860 9.55051e-11 3.24341 1.52035 -0.439536
4880 9.15238e-11 3.4735 1.6282 -0.650101
4900 8.65187e-11 3.30093 1.54731 -0.490325
4920 8.72531e-11 3.31523 1.55401 -0.506019
4940 8.4103e-11 3.27002 1.53282 -0.472895
4960 8.30764e-11 3.26763 1.5317 -0.467161
4980 8.65963e-11 3.3995 1.59351 -0.588184
5000 8.69664e-11 3.43034 1.60797 -0.62057
5020 8.64061e-11 3.18007 1.49066 -0.399006
5040 8.75949e-11 3.24699 1.52203 -0.457517
5060 8.67102e-11 3.28375 1.53926 -0.49908
5080 8.67597e-11 2.24488 1.05229 0.538783
5100 8.51568e-11 2.55752 1.19884 0.198999
5120 8.41829e-11 3.15448 1.47866 -0.371568
5140 7.94328e-11 3.2893 1.54186 -0.499318
5160 8.07965e-11 3.35536 1.57282 -0.55725
5180 8.14038e-11 3.12445 1.46459 -0.340487
5200 8.25619e-11 3.38002 1.58438 -0.57133
5220 8.04448e-11 3.23065 1.51437 -0.417682
5240 7.59441e-11 3.37062 1.57998 -0.55187
5260 7.92311e-11 2.88772 1.35362 -0.0945063
5280 8.9514e-11 3.33357 1.56261 -0.520355
5300 9.0342e-11 3.40064 1.59405 -0.583661
5320 9.11373e-11 3.20702 1.50329 -0.399076
5340 9.09334e-11 3.15151 1.47727 -0.344633
5360 9.18049e-11 3.36725 1.5784 -0.553769
5380 9.29589e-11 3.02078 1.41599 -0.235682
5400 9.84076e-11 3.56531 1.67124 -0.735452
5420 9.82839e-11 3.15971 1.48111 -0.331675
5440 1.01262e-10 3.41629 1.60138 -0.554502
5460 9.91837e-11 3.15744 1.48005 -0.316286
5480 9.71269e-11 3.36719 1.57837 -0.511363
5500 9.8654e-11 3.34278 1.56693 -0.485003
5520 9.54781e-11 3.51612 1.64818 -0.647677
5540 9.42744e-11 3.44174 1.61332 -0.558441
5560 9.61325e-11 2.75258 1.29027 0.10862
5580 9.34318e-11 3.39319 1.59056 -0.508964
5600 8.85055e-11 3.60666 1.69062 -0.709208
5620 9.21326e-11 3.37674 1.58285 -0.490844
5640 9.4147e-11 3.25384 1.52524 -0.376595
5660 9.01675e-11 3.7377 1.75205 -0.840576
5680 9.50528e-11 3.73437 1.75048 -0.827131
5700 9.49644e-11 3.3711 1.5802 -0.495294
5720 9.92435e-11 3.2897 1.54205 -0.420504
5740 9.6833e-11 3.2219 1.51027 -0.351666
5760 9.71516e-11 3.48725 1.63465 -0.600423
5780 9.97303e-11 3.5438 1.66116 -0.656116
5800 1.01108e-10 3.45476 1.61942 -0.570404
5820 9.40646e-11 3.47579 1.62928 -0.586749
5840 9.06626e-11 3.48589 1.63401 -0.596966
5860 8.55583e-11 3.28975 1.54207 -0.405753
5880 8.39111e-11 3.22386 1.51118 -0.340686
5900 8.30181e-11 2.81909 1.32145 0.036347
5920 8.33827e-11 3.45093 1.61762 -0.555401
5940 8.51886e-11 3.66132 1.71624 -0.746331
5960 8.88884e-11 3.14606 1.47472 -0.263006
5980 8.53235e-11 3.18437 1.49267 -0.307144
6000 8.35719e-11 3.59918 1.68712 -0.691787
6020 8.74688e-11 3.35416 1.57226 -0.461578
6040 8.92282e-11 3.43626 1.61075 -0.540897
6060 8.79876e-11 3.36661 1.5781 -0.478148
6080 9.21151e-11 2.33208 1.09316 0.532972
6100 9.24713e-11 3.0599 1.43433 -0.190722
6120 8.97484e-11 3.09267 1.44969 -0.215583
6140 8.28878e-11 3.39509 1.59145 -0.499975
6160 8.53055e-11 3.51385 1.64712 -0.612109
6180 8.11245e-11 3.01966 1.41546 -0.147812
6200 8.84296e-11 3.41913 1.60272 -0.525376
6220 8.67899e-11 3.38141 1.58504 -0.486918
6240 9.37885e-11 3.56136 1.66939 -0.65067
6260 9.67779e-11 3.47517 1.62899 -0.570409
6280 9.68617e-11 3.31599 1.55437 -0.432632
6300 9.97418e-11 3.60223 1.68855 -0.697702
6320 9.34622e-11 3.20281 1.50132 -0.300167
6340 9.77183e-11 3.4704 1.62675 -0.555766
6360 8.78165e-11 3.42071 1.60346 -0.503521
6380 8.86197e-11 3.42489 1.60542 -0.513641
6400 9.22198e-11 3.62528 1.69935 -0.701199
6420 9.54938e-11 3.39278 1.59037 -0.476982
6440 8.99717e-11 3.3878 1.58803 -0.475635
6460 8.95061e-11 3.5246 1.65216 -0.60593
6480 9.3306e-11 3.3522 1.57134 -0.446383
6500 8.96998e-11 3.35876 1.57442 -0.445086
6520 8.96999e-11 3.39483 1.59133 -0.477711
6540 9.19695e-11 3.28419 1.53946 -0.376643
6560 8.97672e-11 3.29965 1.54671 -0.385969
6580 9.60527e-11 3.35025 1.57043 -0.439209
6600 9.55668e-11 3.21647 1.50772 -0.312577
6620 1.0233e-10 3.34375 1.56738 -0.43671
6640 1.00859e-10 3.35702 1.5736 -0.455535
6660 9.74547e-11 3.22178 1.51021 -0.335154
6680 9.9242e-11 3.36623 1.57792 -0.459788
6700 9.46448e-11 3.25022 1.52354 -0.357403
6720 9.83047e-11 3.39353 1.59072 -0.486499
6740 9.65116e-11 3.1254 1.46503 -0.23014
6760 9.84668e-11 3.4349 1.61011 -0.526931
6780 1.00865e-10 3.14253 1.47306 -0.255777
6800 9.8628e-11 3.07315 1.44054 -0.192738
6820 9.78203e-11 3.38075 1.58473 -0.479765
6840 9.54481e-11 3.44867 1.61656 -0.549607
6860 9.67685e-11 3.31617 1.55446 -0.418856
6880 9.91957e-11 3.08261 1.44497 -0.205824
6900 9.47698e-11 3.65272 1.71221 -0.732741
6920 9.25107e-11 3.51049 1.64554 -0.593192
6940 9.49081e-11 3.37215 1.5807 -0.463686
6960 9.69263e-11 3.39626 1.592 -0.485186
6980 9.48171e-11 3.48651 1.6343 -0.580522
7000 9.92928e-11 3.35968 1.57485 -0.456177
7020 1.02814e-10 3.40538 1.59627 -0.496635
7040 1.01482e-10 3.50408 1.64254 -0.59675
7060 9.95907e-11 3.47101 1.62704 -0.560516
7080 9.97413e-11 3.3432 1.56713 -0.44654
7100 1.02818e-10 2.81789 1.32088 0.0802067
7120 1.04661e-10 3.53989 1.65932 -0.62819
7140 1.05028e-10 3.20043 1.5002 -0.321194
7160 1.10573e-10 3.65665 1.71405 -0.735529
7180 1.11596e-10 3.27271 1.53408 -0.383299
7200 1.17232e-10 3.39494 1.59138 -0.484868
7220 1.11802e-10 3.68072 1.72534 -0.736671
7240 1.16488e-10 3.14938 1.47627 -0.26289
7260 1.15743e-10 3.35332 1.57187 -0.446773
7280 1.16567e-10 2.93857 1.37746 -0.0779261
7300 1.14641e-10 3.36919 1.57931 -0.485609
7320 1.18101e-10 3.42784 1.6068 -0.535753
7340 1.22092e-10 3.63067 1.70188 -0.727448
7360 1.24356e-10 3.47321 1.62807 -0.579849
7380 1.26858e-10 3.37149 1.58039 -0.480671
7400 1.19462e-10 3.44746 1.616 -0.551487
7420 1.22938e-10 2.6597 1.24673 0.193541
7440 1.25822e-10 3.27294 1.53419 -0.383302
7460 1.23996e-10 2.55996 1.19998 0.278674
7480 1.28572e-10 3.34867 1.56969 -0.455555
7500 1.34285e-10 3.36618 1.5779 -0.480874
7520 1.36482e-10 3.51035 1.64548 -0.602267
7540 1.37577e-10 3.55321 1.66557 -0.645485
7560 1.38104e-10 3.35987 1.57494 -0.461651
7580 1.40912e-10 3.51422 1.64729 -0.605764
7600 1.43146e-10 3.19453 1.49743 -0.304019
7620 1.43626e-10 3.34932 1.56999 -0.444889
7640 1.43476e-10 3.28074 1.53785 -0.392531
7660 1.41402e-10 3.62471 1.69908 -0.71305
7680 1.37252e-10 3.12767 1.46609 -0.228731
7700 1.36353e-10 3.71552 1.74165 -0.791151
7720 1.38962e-10 3.38865 1.58843 -0.482523
7740 1.41016e-10 3.36302 1.57642 -0.464596
7760 1.39052e-10 3.43045 1.60803 -0.522892
7780 1.32017e-10 3.18039 1.49081 -0.318435
7800 1.32822e-10 2.93404 1.37533 -0.0353736
7820 1.40581e-10 3.37495 1.58201 -0.465173
7840 1.37718e-10 3.48595 1.63404 -0.571506
7860 1.45632e-10 3.45044 1.61739 -0.534817
7880 1.4141e-10 2.83974 1.33113 0.0556382
7900 1.42288e-10 3.07902 1.44329 -0.168236
7920 1.34361e-10 3.63501 1.70391 -0.699001
7940 1.35695e-10 3.16655 1.48432 -0.248156
7960 1.37825e-10 3.32542 1.55879 -0.403023
7980 1.36487e-10 3.13371 1.46893 -0.219495
8000 1.31841e-10 3.28125 1.53809 -0.375414
8020 1.32267e-10 3.49903 1.64017 -0.567222
8040 1.32293e-10 3.57447 1.67553 -0.638917
8060 1.29556e-10 3.26096 1.52858 -0.3442
8080 1.27174e-10 3.62423 1.69886 -0.690035
8100 1.33242e-10 3.66044 1.71583 -0.722887
8120 1.3647e-10 3.65197 1.71186 -0.714637
8140 1.36592e-10 3.42259 1.60434 -0.49783
8160 1.36058e-10 3.64628 1.7092 -0.691147
8180 1.37686e-10 3.44674 1.61566 -0.508221
8200 1.3832e-10 3.55015 1.66413 -0.600458
8220 1.39927e-10 3.66986 1.72025 -0.713468
8240 1.44449e-10 3.29172 1.54299 -0.352302
8260 1.4099e-10 3.35276 1.57161 -0.42363
8280 1.41669e-10 3.52171 1.6508 -0.57001
8300 1.42632e-10 3.65437 1.71299 -0.690684
8320 1.35909e-10 3.73627 1.75138 -0.765247
8340 1.41109e-10 3.35547 1.57288 -0.410347
8360 1.41163e-10 3.44372 1.61424 -0.486956
8380 1.42411e-10 3.68015 1.72507 -0.70778
8400 1.43006e-10 3.38803 1.58814 -0.414211
8420 1.43338e-10 3.61127 1.69278 -0.629241
8440 1.41115e-10 3.45933 1.62156 -0.493338
8460 1.46511e-10 3.37019 1.57978 -0.412047
8480 1.46977e-10 3.14475 1.4741 -0.208671
8500 1.47609e-10 2.84069 1.33157 0.1134
8520 1.53065e-10 3.64844 1.71021 -0.672855
8540 1.4468e-10 3.5119 1.6462 -0.541607
8560 1.53857e-10 3.61657 1.69527 -0.642166
8580 1.47172e-10 3.04334 1.42657 -0.0928553
8600 1.51503e-10 3.36923 1.57933 -0.409875
8620 1.54672e-10 3.68328 1.72654 -0.691527
8640 1.60378e-10 3.49761 1.6395 -0.500578
8660 1.5192e-10 3.4399 1.61245 -0.444253
8680 1.49672e-10 3.33585 1.56368 -0.346533
8700 1.53721e-10 3.36292 1.57637 -0.374611
8720 1.47986e-10 3.35529 1.57279 -0.379753
8740 1.41259e-10 3.64799 1.70999 -0.638278
8760 1.42975e-10 3.84423 1.80198 -0.82426
8780 1.4554e-10 3.06745 1.43787 -0.088954
8800 1.44514e-10 3.45307 1.61863 -0.453757
8820 1.44157e-10 3.71914 1.74335 -0.70631
8840 1.3951e-10 3.30127 1.54747 -0.332593
8860 1.40892e-10 3.53509 1.65707 -0.546065
8880 1.4164e-10 3.68782 1.72867 -0.683727
8900 1.44575e-10 3.53956 1.65917 -0.544495
8920 1.41401e-10 3.38995 1.58904 -0.401008
8940 1.45181e-10 3.51576 1.64801 -0.521356
8960 1.44254e-10 3.6932 1.73119 -0.690277
8980 1.50115e-10 3.53988 1.65932 -0.544471
9000 1.50953e-10 3.00117 1.4068 -0.0556043
9020 1.52805e-10 3.34945 1.57005 -0.363945
9040 1.49296e-10 3.41559 1.60106 -0.417331
9060 1.54582e-10 3.67548 1.72288 -0.661912
9080 1.56727e-10 3.46966 1.6264 -0.471312
9100 1.59562e-10 3.59095 1.68326 -0.58307
9120 1.52614e-10 3.53986 1.65931 -0.535678
9140 1.59401e-10 3.29554 1.54478 -0.322591
9160 1.6372e-10 3.4868 1.63444 -0.497743
9180 1.58267e-10 3.42595 1.60591 -0.433422
9200 1.64875e-10 3.57419 1.6754 -0.571287
9220 1.67852e-10 3.5423 1.66045 -0.538245
9240 1.64355e-10 3.54287 1.66072 -0.553552
9260 1.62109e-10 3.54523 1.66183 -0.549568
9280 1.64279e-10 3.49801 1.63969 -0.502576
9300 1.65961e-10 3.26841 1.53207 -0.291804
9320 1.64139e-10 2.93096 1.37389 0.0364006
9340 1.61245e-10 3.60587 1.69025 -0.597654
9360 1.57612e-10 3.28919 1.54181 -0.301666
9380 1.62438e-10 3.20524 1.50246 -0.230542
9400 1.57586e-10 3.5733 1.67498 -0.568256
9420 1.62557e-10 3.22175 1.5102 -0.241695
9440 1.63543e-10 3.00538 1.40877 -0.0404934
9460 1.63735e-10 3.40601 1.59657 -0.435839
9480 1.67831e-10 3.47121 1.62713 -0.481081
9500 1.72443e-10 3.39781 1.59272 -0.418216
9520 1.70947e-10 3.48503 1.63361 -0.499056
9540 1.68479e-10 3.50247 1.64178 -0.513906
9560 1.66976e-10 3.36906 1.57925 -0.390279
9580 1.60771e-10 3.45573 1.61987 -0.540297
9600 1.61999e-10 3.44109 1.61301 -0.509414
9620 1.6565e-10 3.57037 1.67361 -0.629376
9640 1.58424e-10 3.05951 1.43415 -0.166162
9660 1.60772e-10 3.3335 1.56258 -0.400804
9680 1.65773e-10 3.4093 1.59811 -0.469652
9700 1.62161e-10 3.06477 1.43661 -0.142074
9720 1.62575e-10 3.56011 1.6688 -0.603362
9740 1.65214e-10 3.43233 1.6089 -0.478549
9760 1.67689e-10 3.33672 1.56409 -0.3894
9780 1.68029e-10 3.44893 1.61669 -0.496122
9800 1.64639e-10 3.63081 1.70194 -0.655508
9820 1.61816e-10 3.39546 1.59162 -0.443126
9840 1.62285e-10 3.30281 1.54819 -0.350895
9860 1.66211e-10 3.33241 1.56207 -0.39925
9880 1.68342e-10 3.51859 1.64934 -0.556758
9900 1.6375e-10 3.45753 1.62072 -0.498828
9920 1.59253e-10 3.58623 1.68105 -0.617742
9940 1.57986e-10 3.57666 1.67656 -0.607212
9960 1.56032e-10 3.39103 1.58954 -0.433852
9980 1.59188e-10 3.47194 1.62747 -0.511907
10000 1.59891e-10 3.50509 1.64301 -0.542796
10020 1.63323e-10 3.64308 1.70769 -0.67403
10040 1.6197e-10 3.55085 1.66446 -0.590723
10060 1.6423e-10 3.44548 1.61507 -0.495135
10080 1.65962e-10 3.78646 1.7749 -0.818673
10100 1.61448e-10 3.54344 1.66099 -0.584624
10120 1.60964e-10 3.21024 1.5048 -0.275018
10140 1.65555e-10 3.54128 1.65997 -0.582848
10160 1.67425e-10 3.33867 1.565 -0.394222
10180 1.65116e-10 3.66725 1.71902 -0.703888
10200 1.6013e-10 3.46344 1.62349 -0.516053
10220 1.51516e-10 3.48038 1.63143 -0.531882
10240 1.49586e-10 3.6359 1.70433 -0.641476
10260 1.49112e-10 3.69639 1.73268 -0.696732
10280 1.45675e-10 3.59323 1.68433 -0.598997
10300 1.50106e-10 3.38748 1.58788 -0.41504
10320 1.51145e-10 3.30295 1.54826 -0.320357
10340 1.53602e-10 3.51188 1.64619 -0.52149
10360 1.54883e-10 3.57046 1.67365 -0.562349
10380 1.55726e-10 3.45352 1.61884 -0.457539
